item_brand;item_category;item_category2;item_id;item_name;price;discount;item_coupon
vegecampo de dia;arroz pastas y legumbres;alubias;210523;alubias rojas cocidas vegecampo de dia frasco 400 g;1.05;;
vegecampo de dia;arroz pastas y legumbres;alubias;254987;alubias pintas cocidas vegecampo de dia frasco 400 g;1.1;;
luengo;arroz pastas y legumbres;alubias;275706;alubia blanca cocida ecologica luengo frasco 400 g;1.99;;
luengo;arroz pastas y legumbres;alubias;282305;alubia de la baneza cocida luengo frasco 400 g;1.45;;
vegecampo de dia;arroz pastas y legumbres;alubias;283985;alubias blancas extra vegecampo de dia frasco 210 g;0.7;;
vegecampo de dia;arroz pastas y legumbres;alubias;283986;alubias blancas bajo contenido en sal vegecampo de dia frasco 400 g;0.95;;
vegecampo de dia;arroz pastas y legumbres;alubias;50647;alubias blancas con verduras vegecampo de dia frasco 400 g;1.15;;
legumbres la asturiana;arroz pastas y legumbres;alubias;53235;alubias blancas cocidas legumbres la asturiana frasco 400 g;1.7;;
vegecampo de dia;arroz pastas y legumbres;alubias;61318;alubia negra vegecampo de dia bolsa 500 g;1.2;;
vegecampo de dia;arroz pastas y legumbres;lentejas;157;lenteja castellana vegecampo de dia bolsa 1 kg;1.95;;
luengo;arroz pastas y legumbres;lentejas;1878;lenteja pardina luengo bolsa 500 g;1.95;;
luengo;arroz pastas y legumbres;lentejas;189343;lenteja pardina luengo bolsa 1 kg;3.79;;
luengo;arroz pastas y legumbres;lentejas;282306;lenteja pardina cocida luengo frasco 400 g;1.45;;
vegecampo de dia;arroz pastas y legumbres;lentejas;290920;lentejas cocidas vegecampo de dia frasco 210 g;0.75;;
vegecampo de dia;arroz pastas y legumbres;lentejas;291145;lenteja roja vegecampo de dia bolsa 1 kg;1.89;;
luengo;arroz pastas y legumbres;lentejas;300816;lenteja roja pelada luengo bolsa 400 g;2.39;;
legumbres la asturiana;arroz pastas y legumbres;lentejas;38252;lenteja pardina legumbres la asturiana bolsa 1 kg;4.75;;
legumbres la asturiana;arroz pastas y legumbres;lentejas;50740;lenteja pardina legumbres la asturiana bolsa 500 g;2.45;;
vegecampo de dia;arroz pastas y legumbres;lentejas;58809;lentejas cocidas vegecampo de dia frasco 400 g;0.85;;
gallo;arroz pastas y legumbres;quinoa y couscous;118805;cous cous gallo caja 500 g;1.99;;
brillante;arroz pastas y legumbres;quinoa y couscous;222177;quinoa blanca y roja brillante vaso 2 x 125 g;1.59;;
el forsane;arroz pastas y legumbres;quinoa y couscous;290605;couscous el forsane caja 750 g;2.15;;
;arroz pastas y legumbres;quinoa y couscous;301013;quinoa bolsa 500 g;2.6;;
diasol;aceites salsas y especias;aceites;101;aceite refinado de girasol diasol botella 1 l;1.49;;
la almazara del olivar;aceites salsas y especias;aceites;104;aceite de oliva suave la almazara del olivar de dia botella 1 l;8.99;;
coosur;aceites salsas y especias;aceites;104653;aceite de oliva virgen extra hojiblanca coosur botella 1 l;14.99;;
la almazara del olivar;aceites salsas y especias;aceites;105;aceite de oliva intenso la almazara del olivar de dia botella 1 l;8.99;;
la almazara del olivar;aceites salsas y especias;aceites;107364;aceite de oliva intenso la almazara del olivar de dia garrafa 5 l;42.99;;
la almazara del olivar;aceites salsas y especias;aceites;112529;aceite de oliva virgen extra la almazara del olivar de dia botella 1 l;9.9;;
la almazara del olivar;aceites salsas y especias;aceites;12360;aceite de oliva virgen extra la almazara del olivar de dia botella 750 ml;8.49;;
la almazara del olivar;aceites salsas y especias;aceites;12668;aceite de orujo de oliva la almazara del olivar de dia botella 1 l;5.24;;
la espanola;aceites salsas y especias;aceites;1548;aceite de oliva suave la espanola botella 1 l;12.99;;
carbonell;aceites salsas y especias;aceites;18013;aceite de oliva virgen extra carbonell botella 750 ml;10.89;;
koipe;aceites salsas y especias;aceites;193;aceite de girasol koipe botella 1 l;2.59;;
koipe;aceites salsas y especias;aceites;198607;aceite de girasol especial para freir koipe botella 1 l;1.8;0.89;CLUB_bajadadeprecio
la almazara del olivar;aceites salsas y especias;aceites;216284;aceite de oliva virgen la almazara del olivar de dia botella 1 l;9.55;;
la almazara del olivar;aceites salsas y especias;aceites;227121;aceite de oliva virgen la almazara del olivar de dia garrafa 3 l;28.5;;
la almazara del olivar;aceites salsas y especias;aceites;266129;aceite de oliva virgen extra la almazara del olivar de dia garrafa 3 l;29.55;;
coosur;aceites salsas y especias;aceites;280400;aceite de oliva virgen coosur botella 1 l;14.5;;
la masia;aceites salsas y especias;aceites;282336;aceite de girasol la masia garrafa 5 l;8.75;;
la espanola;aceites salsas y especias;aceites;296699;aceite de semillas especial freidora de aire la espanola spray 200 ml;2.49;;
diasol;aceites salsas y especias;aceites;49894;aceite refinado de girasol diasol garrafa 5 l;6.99;;
la almazara del olivar;aceites salsas y especias;aceites;49895;aceite de oliva suave la almazara del olivar de dia garrafa 5 l;42.99;;
seleccion mundial de dia;aceites salsas y especias;vinagres y alinos;106144;vinagre balsamico de modena seleccion mundial de dia botella 500 ml;2.39;;
alina tu dia;aceites salsas y especias;vinagres y alinos;107321;crema de vinagre de modena alina tu dia botella 250 ml;1.99;;
alina tu dia;aceites salsas y especias;vinagres y alinos;183217;crema de vinagre de modena con frambuesa alina tu dia botella 250 ml;2.35;;
ybarra;aceites salsas y especias;vinagres y alinos;188810;vinagre de vino blanco ybarra botella 1 l;1.05;;
mayador;aceites salsas y especias;vinagres y alinos;189841;vinagre de sidra mayador botella 75 cl;2.79;;
alina tu dia;aceites salsas y especias;vinagres y alinos;207804;crema de vinagre con pedro ximenez alina tu dia botella 250 ml;2.35;;
borges;aceites salsas y especias;vinagres y alinos;211412;vinagre de vino tinto borges botella 1 l;1.05;;
borges;aceites salsas y especias;vinagres y alinos;225061;vinagre de vino blanco borges botella 1 l;1.05;;
riojavina;aceites salsas y especias;vinagres y alinos;270283;vinagre de manzana ecologico riojavina botella 500 ml;2.35;;
delicias de dia;aceites salsas y especias;vinagres y alinos;273811;vinagre de jerez reserva dop delicias de dia botella 250 ml;1.99;;
vulpi;aceites salsas y especias;vinagres y alinos;283349;crema vinagre de modena sin azucares anadidos vulpi botella 400 ml;1.99;;
vulpi;aceites salsas y especias;vinagres y alinos;288507;crema de vinagre al jerez vulpi botella 400 ml;1.99;;
ybarra;aceites salsas y especias;vinagres y alinos;292664;vinagre de manzana ybarra botella 1 l;1.95;;
alina tu dia;aceites salsas y especias;vinagres y alinos;40166;aderezo de limon alina tu dia botella 50 cl;0.99;;
alina tu dia;aceites salsas y especias;vinagres y alinos;422;vinagre de vino blanco alina tu dia botella 1 l;0.75;;
borges;aceites salsas y especias;vinagres y alinos;68383;vinagre balsamico de modena borges botella 250 ml;2.19;;
alina tu dia;aceites salsas y especias;vinagres y alinos;84060;vinagre de manzana alina tu dia botella 1 l;0.9;;
hida;aceites salsas y especias;tomate;101722;tomate frito casero con aceite de oliva hida lata 340 g;1.54;;
solis;aceites salsas y especias;tomate;102923;tomate frito estilo casero solis frasco 350 g;2.49;;
vegecampo de dia;aceites salsas y especias;tomate;10677;tomate frito vegecampo de dia frasco 550 g;1.15;;
vegecampo de dia;aceites salsas y especias;tomate;10687;tomate troceado vegecampo de dia lata 390 g;0.85;;
vegecampo de dia;aceites salsas y especias;tomate;111055;pisto con aceite de oliva vegecampo de dia frasco 350 g;1.35;;
solis;aceites salsas y especias;tomate;113716;tomate frito estilo casero solis lata 3 x 100 g;2.19;;CLUB_2udal50dtotomatefritosolis3x100g
orlando;aceites salsas y especias;tomate;114545;tomate frito orlando brik 350 g;1;;
orlando;aceites salsas y especias;tomate;114671;tomate frito con aceite oliva orlando brik 350 g;1.49;;
orlando;aceites salsas y especias;tomate;115525;tomate frito orlando brik 3 x 212 g;1.99;;
vegecampo de dia;aceites salsas y especias;tomate;1221;tomate frito vegecampo de dia brik 3 x 215 g;1.25;;
vegecampo de dia;aceites salsas y especias;tomate;128657;tomate frito vegecampo de dia brik 3 x 390 g;1.65;;
solis;aceites salsas y especias;tomate;129986;tomate frito solis frasco 2 x 460 g;3.75;;
vegecampo de dia;aceites salsas y especias;tomate;13105;tomate triturado vegecampo de dia lata 780 g;1.05;;
hida;aceites salsas y especias;tomate;188861;pisto de tomate frito con verduras hida lata 340 g;1.99;;
vegecampo de dia;aceites salsas y especias;tomate;280064;tomate frito receta tradicional vegecampo de dia frasco 550 g;2.4;;
vegecampo de dia;aceites salsas y especias;tomate;289048;tomate frito con aceite de oliva vegecampo de dia brik 390 g;0.95;;
vegecampo de dia;aceites salsas y especias;tomate;326;tomate triturado vegecampo de dia lata 390 g;0.73;;
vegecampo de dia;aceites salsas y especias;tomate;45500;tomate frito casero vegecampo de dia frasco 350 g;1.59;;
vegecampo de dia;aceites salsas y especias;tomate;5616;tomate entero pelado vegecampo de dia lata 480 g;1.4;;
solis;aceites salsas y especias;tomate;78731;tomate frito solis brik 350 g;0.99;;
hellmanns;aceites salsas y especias;mayonesa ketchup y otras salsas;101007;gran mayonesa hellmanns frasco 450 ml;3.25;;CLUB_3x2ensurtidohellmanns
al diante dia;aceites salsas y especias;mayonesa ketchup y otras salsas;105554;salsa bechamel al diante dia brik 500 ml;1.75;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;142034;salsa de yogur salseo de dia bote 300 ml;1.2;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;148579;salsa ligera salseo de dia frasco 450 ml;1.3;;
hellmanns;aceites salsas y especias;mayonesa ketchup y otras salsas;178786;mayonesa hellmanns bote 430 ml;3.25;;CLUB_3x2ensurtidohellmanns
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;19441;mayonesa salseo de dia bote 300 ml;1.29;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;209164;mayonesa salseo de dia bote 500 ml;1.89;;
calve;aceites salsas y especias;mayonesa ketchup y otras salsas;220347;mayonesa casera calve frasco 430 ml;1.99;;
ligeresa;aceites salsas y especias;mayonesa ketchup y otras salsas;278955;salsa fina original ligeresa frasco 425 ml;2.65;;
al diante dia;aceites salsas y especias;mayonesa ketchup y otras salsas;285530;salsa bolonesa al diante dia frasco 300 g;1.55;;
heinz;aceites salsas y especias;mayonesa ketchup y otras salsas;31118;ketchup top down heinz bote 460 g;3.29;;
chovi;aceites salsas y especias;mayonesa ketchup y otras salsas;45706;salsa ali oli chovi tarrina 180 g;1.35;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;4853;ketchup salseo de dia bote 560 g;1.25;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;49608;ketchup salseo de dia bote 340 g;0.95;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;53720;mayonesa salseo de dia frasco 450 ml;1.35;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;56586;mostaza original salseo de dia bote 235 ml;1.05;;
ybarra;aceites salsas y especias;mayonesa ketchup y otras salsas;6847;mayonesa ybarra frasco 400 ml;2.19;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;79155;salsa barbacoa salseo de dia bote 360 g;1.09;;
salseo de dia;aceites salsas y especias;mayonesa ketchup y otras salsas;79156;salsa para hamburguesas salseo de dia bote 300 g;1.69;;
heinz;aceites salsas y especias;mayonesa ketchup y otras salsas;81337;salsa de soja heinz frasco 150 ml;2.99;;
vegecampo de dia;aceites salsas y especias;sal y especias;1293;oregano vegecampo de dia frasco 15 g;0.65;;
dia;aceites salsas y especias;sal y especias;19518;sal marina yodada dia paquete 1 kg;0.35;;
carmencita;aceites salsas y especias;sal y especias;287246;bicarbonato sodico carmencita bolsa 1 kg;3.92;;
vegecampo de dia;aceites salsas y especias;sal y especias;297074;molinillo 4 pimientas  vegecampo de dia frasco 42 g;1.55;;
vegecampo de dia;aceites salsas y especias;sal y especias;297203;colorante alimentario vegecampo de dia frasco 75 g;0.75;;
vegecampo de dia;aceites salsas y especias;sal y especias;297205;curcuma  vegecampo de dia frasco 60 g;1.2;;
vegecampo de dia;aceites salsas y especias;sal y especias;297206;hierbas provenzales  vegecampo de dia frasco 22 g;0.99;;
vega caceres;aceites salsas y especias;sal y especias;297399;pimenton dulce de la vera vega caceres lata 75 g;1.95;;
el avion;aceites salsas y especias;sal y especias;298097;sazonador pollo el avion frasco 110 g;2.85;;
vegecampo de dia;aceites salsas y especias;sal y especias;299121;ajo en polvo vegecampo de dia frasco 85 g;0.85;;
vegecampo de dia;aceites salsas y especias;sal y especias;299125;canela en rama vegecampo de dia frasco 20 g;1.35;;
vegecampo de dia;aceites salsas y especias;sal y especias;299126;canela molida vegecampo de dia frasco 45 g;0.82;;
vegecampo de dia;aceites salsas y especias;sal y especias;299128;cebolla en polvo vegecampo de dia frasco 60 g;0.95;;
vegecampo de dia;aceites salsas y especias;sal y especias;299132;comino molido vegecampo de dia frasco 60 g;1.09;;
vegecampo de dia;aceites salsas y especias;sal y especias;299133;curry vegecampo de dia frasco 55 g;1.1;;
vegecampo de dia;aceites salsas y especias;sal y especias;299136;perejil vegecampo de dia frasco 13 g;0.65;;
vegecampo de dia;aceites salsas y especias;sal y especias;299147;pimienta negra vegecampo de dia frasco 65 g;0.95;;
dani;aceites salsas y especias;sal y especias;38750;hojas de laurel dani bolsa 10 g;0.89;;
dia;aceites salsas y especias;sal y especias;419;sal marina de mesa fina dia paquete 1 kg;0.35;;
dia;aceites salsas y especias;sal y especias;51835;sal marina gruesa dia paquete 1 kg;0.35;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;119959;atun en tomate mari marinera de dia lata 3 x 52 g;2.25;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;138259;atun en aceite de girasol mari marinera de dia lata 650 g;6.99;;
calvo;conservas caldos y cremas;atun bonito y caballa;184524;atun en aceite de oliva calvo lata 3 x 52 g;4.1;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;220325;bonito del norte en aceite de oliva msc mari marinera de dia frasco 260 g;7.45;;
ribeira;conservas caldos y cremas;atun bonito y caballa;259425;filetes de caballa en aceite de girasol ribeira lata 60 g;1;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262427;filetes de atun claro en aceite de oliva mari marinera de dia frasco 140 g;3.95;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262429;atun en aceite de girasol mari marinera de dia lata 3 x 52 g;2.15;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262430;atun en aceite de girasol mari marinera de dia lata 6 x 52 g;3.95;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262432;atun claro en aceite de oliva mari marinera de dia lata 6 x 60 g;5.45;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262437;atun claro en aceite de girasol mari marinera de dia lata 6 x 70 g;4.35;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262438;atun claro al natural mari marinera de dia lata 3 x 60 g;2.69;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262439;atun claro al natural mari marinera de dia lata 6 x 60 g;4.75;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;262440;atun claro en escabeche mari marinera de dia lata 6 x 60 g;4.75;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;284386;filetes de caballa del sur en aceite de oliva mari marinera de dia lata 85 g;1.55;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;284387;filetes de caballa del sur en aceite de girasol mari marinera de dia lata 85 g;1.39;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;288045;atun en aceite de oliva mari marinera de dia lata 3 x 52 g;2.45;;
mari marinera de dia;conservas caldos y cremas;atun bonito y caballa;29395;bonito del norte en aceite de oliva mari marinera de dia lata 73 g;1.99;;
ribeira;conservas caldos y cremas;atun bonito y caballa;296869;trozos de atun en aceite de girasol ribeira lata 3 x 52 g;1.79;;
ribeira;conservas caldos y cremas;atun bonito y caballa;297835;atun en aceite de oliva ribeira lata 650 g;8.8;;
calvo;conservas caldos y cremas;atun bonito y caballa;301323;atun claro en aceite de oliva calvo pack 2 x 52 g;2;;
mari marinera de dia;conservas caldos y cremas;berberechos;110474;berberechos al natural 6090 piezas mari marinera de dia lata 63 g;2.59;;
